IP Address,marketplace,customer_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,timestamp
212.234.49.173,US,2079938,B00LAG4F6S,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,6.0,6.0,N,Y,Perfect!,"the best non-apple charging cords i've ever used. they are study, reliable, and i've never received the error message that the cord is not compatible. the best feature is the length of the cord at 6 ft. i believe most of my apple cords have been ruined because of stretching and the cord ends up loosening up the wire until the constant dreaded &#34;charge, no charge, charge, no charge.&#34; i just order a couple of more cords to have on hand because our only issue now is losing cords. i highly recommend for those looking for a longer and less expensive alternative to the apple branded charging cords.",2015-08-25,1440510796.0
209.167.230.245,US,26086779,B00EN7JL60,634182197,Launch X431 V+ (X431 PRO3) Launch 431 Android ScanPad Wifi Bluetooth Full System Diagnostic Tablet,Mobile_Electronics,5,3.0,8.0,N,Y,Five Stars,thank you,2015-08-25,1440512509.0
203.117.153.52,US,22626548,B00VU71LTG,988642169,J.R.I. 4.0 S11 Mini Bluetooth Wireless Speaker –Portable HD Super Bass (Purple),Mobile_Electronics,5,0.0,0.0,N,Y,You will not be disappointed!,"this product along with the power bank are a must have. when you are away from an outlet to charge up your speaker and other devices , the power bank is a life saver. i am completely satisfied with both. the speaker is small and compact with high volume, along with great ease to connect with your phone and computer.",2015-08-25,1440514877.0
216.244.27.125,US,14400882,B000X9M28G,186102158,"Planex Portable USB Power Adapter With Universal Plugs - Includes US, EU, AU & UK Plugs!",Mobile_Electronics,4,0.0,0.0,N,Y,Four Stars,"good price, love it",2015-08-25,1440518109.0
203.67.150.79,US,647813,B00TGI0EUI,466900983,iPod Touch 5th 6th Generation Case MyTurtle TM Apple iPod Touch 5 Touch 6 Shockproof Hybrid 3 Layer Premium Silicone Shell Cover Stylus Pen + 3x Screen Protector (Teal Green Glowing Electric Pink),Mobile_Electronics,4,0.0,0.0,N,Y,Okay...,doesn't really glow but it's okay,2015-08-25,1440519506.0
203.159.129.49,US,16960773,B00CE2HJMY,389199600,LIFE-TECH AC House Home Wall Charger For Coby Kyros MID8048-4 / MID9740-8 Tablet,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,just what i needed!,2015-08-25,1440522508.0
214.25.230.91,US,18541746,B011W26BU2,938399424,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,4,2.0,2.0,N,N,Question,question...can i buy 4 of these and hook them together (wirelessly) for an even bigger outdoor sound?,2015-08-25,1440525344.0
204.190.13.235,US,10508006,B00LAG4F6S,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,does exactly what it's supposed to do and reaches far while doing it. win.,2015-08-25,1440526882.0
205.137.130.10,US,9600366,B0030DBQZM,776805648,Brand New Metra 99-5806 1999-2004 Ford Focus/mercury Cougar In-dash Cd Player Mounting Kit,Mobile_Electronics,3,0.0,0.0,N,Y,Too much Plastic,"works, but it's flimsy. i would have liked to see metal mounting brackets, even if it raised the price. it looks good in the car and fits perfectly, but if i push on it, i can move it. i had it professionally installed too. all in all, good product for the price, but could easily be better.",2015-08-26,1440527830.0
207.140.124.214,US,33802888,B00OYWF2BW,15390708,"Pioneer DEH-X8700BH - CD Receiver with Full Dot LCD Display, Bluetooth, HD Radio, Siri Eyes Free, USB Playback, Android Music Support, and Pandora",Mobile_Electronics,5,0.0,0.0,N,Y,Pioneer cd player,great cd player. initially planned on using the bluetooth with my iphone. found it much easier to us the usb port with a tiny usb memory card to store my music. sound quality is tremendously better with the usb vs. bluetooth. overall very happy with this purchase.,2015-08-26,1440528611.0
219.23.25.194,US,52929536,B010P73G76,995824709,"Phtronics 2015 Latest Version 8GB & 70 Hours Playback MP3 Lossless Sound Music Player (Supports up to 64GB), Color Black",Mobile_Electronics,2,4.0,6.0,N,Y,Doesn't Work with Audible but Is an OK Player,"this is a very basic, difficult to control mp3 player. it seems fairly well made so i'll give them that. the firmware is awful. if you connect to a charger, there is no indication of whether the battery is low, full or even accepting a charge. i have no way of knowing whether the battery life is as long as claimed because it's impossible to know the charge level.<br /><br />it will not work with audible.<br /><br />because it's so clumsy, i just loaded it with basic music and let her go---there is no real control so my play list is everything on it. ugh. but hey, i give a star for that.<br /><br />if this device had better (a lot better) firmware, they could have a real winner.",2015-08-26,1440531260.0
192.251.134.150,US,9706523,B00XNZHWG4,258074372,Motorola HT1250 UHF 450-512Mhz 128Ch 4W Radio AAH25SDF9AA5AN narrow band fire ems police first responder public safety business warehouse industrial heavy duty,Mobile_Electronics,1,0.0,0.0,N,Y,One Star,this was a awful product and and very bad customer service by seller,2015-08-26,1440533413.0
192.222.11.17,US,32971923,B00CJZLHN8,869734493,"Apple Ipod Nano 7th Generation, 16GB, Silver",Mobile_Electronics,1,1.0,1.0,N,Y,Disappointed,did not realize that the ipod is reconditioned.  considering returning the item.,2015-08-26,1440534515.0
193.253.241.79,US,2260642,B012EDG356,621314231,Bluetooth Wireless Speaker(Blue),Mobile_Electronics,5,0.0,0.0,N,N,Great purchase,"little smaller than i thought, but the sound is louder than i expected!",2015-08-26,1440534527.0
223.123.198.241,US,17057253,B00LAG4F6S,82850235,iXCC Multi pack Lightning cable,Mobile_Electronics,5,0.0,0.0,N,Y,Great buy!,"these charge super fast, which is exactly what i was hoping for!",2015-08-26,1440534926.0
223.148.115.83,US,25450436,B00UX7HEJA,33585276,Cyclepower 10pcs 68-SMD T15 12V LED Replacement Signal Tail Light Bulbs + STICKER 921 912 906 - White,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,great under counter lights,2015-08-26,1440535076.0
223.63.172.63,US,2207421,B00RDQ87TK,13624981,"AUKEY Bluetooth Transmitter, Wireless Stereo Audio Transmitter and Receiver 2-in-1 Bluetooth Adapter With 3.5mm Stereo Output for Speakers, Headphone, TV, PC, iPhone, iPod, MP3 , Car Stereo and More",Mobile_Electronics,4,0.0,0.0,N,Y,Four Stars,my wife like to see tv at night. with this i sleep well.,2015-08-26,1440539617.0
220.4.58.154,US,34088837,B00OLM43IS,412413481,POWERADD Tiny Portable Wireless Bluetooth Speaker with Powerful and Clear Sound-Blue,Mobile_Electronics,4,0.0,0.0,N,N,Works good and well made,works good and well made. sound pretty good as well. small enough to carry around. i purchased this at a discount in exchange for an honest review.,2015-08-26,1440541589.0
211.135.249.206,US,13532681,B00QIH8BMI,468614321,Lepai Lp-s60 4 X 25w Desktop Amplifier with Remote/usb/mp3/sd/fm,Mobile_Electronics,4,1.0,1.0,N,Y,Some mp3's are better quality than others depending on copy,"can't go wrong with the price.  loud enough to fill a room with sound with just two speakers connected.  if some music appear low in sound, it is most likely how it was recorded. i.e. low volume or low bit rate.  some mp3's are better quality than others depending on copy.  equalizing automatic sound levels throughout various albums would ensure same levels.  non of this has to do with amp quality or output but more with music being used and how it was ripped.  love the little amp.  one thing that would be nice is a headphone jack which is not available.  damn!",2015-08-26,1440542969.0
214.118.152.252,US,48585750,B00DDW2JU6,834973291,2 Pack HMDX HX-P240GY Jam Plus Portable Speaker - Allows You To Pair A 2nd JAM Plus Speaker For True Stereo Sound (Grey) + FREE Bonus Photive 2600mAh Portable Battery Charger - Allows You To Charge Your Speakers or Phone On The Go,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,these sound great....,2015-08-26,1440543456.0
192.199.133.205,US,18384477,B00I6DLIB8,313520251,MSI GTX 750 TI 2GB DDR5 OC 128Bit DVI-D/D-SUB/HDMI N750TI TF 2GD5/OC,Mobile_Electronics,2,0.0,3.0,N,Y,Two Stars,unfortunately not compatible with my older computer.,2015-08-26,1440544226.0
207.172.57.208,US,43453006,B00XJCEP5M,115548328,"KLM BTI-010 3.0 Bluetooth Audio Transmitter Receiver , Black",Mobile_Electronics,5,0.0,0.0,N,N,Five Stars,awesome  i loved it,2015-08-26,1440544733.0
213.121.51.140,US,13308005,B0069ZFYCY,627022964,"eForCity Leather Case for Barnes and Noble Nook Color, Purple",Mobile_Electronics,5,0.0,0.0,N,Y,Love my purple Nook cover,"love my purple nook cover! very sturdy, well made. it is a little heavy to hold while reading in bed but great for reading at my desk or on my lap. great price also.",2015-08-26,1440548283.0
217.16.203.240,US,49873582,B00R751K28,684385015,Surfwheel Two Way Radio Dual Band UHF/VHF Telescopic BNC Male Antenna for Kenwood TK220 TK300 TK208 TK308 Icom IC-V8 IC-V80 E IC-W32A IC-T3H,Mobile_Electronics,4,0.0,0.0,N,Y,Four Stars,its just as i expected it to be,2015-08-26,1440549540.0
217.11.80.107,US,49583116,B00XJJU4SC,965917258,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,5,1.0,3.0,N,Y,Five Stars,excellent starter radio,2015-08-26,1440555050.0
192.252.64.240,US,1148824,B00SC7N9HY,919533798,"Sony DE-J017CK-3PIECE CD Player Walkman with Car Accessories: DC Power Cable & Cassette Adapter - CD-R/RW Playback, Digital Volume Control, 8 Playback Modes, Digital Mega Bass Sound, Skip-Free2 G-Protection Technology - {Brown Box Packaging}",Mobile_Electronics,5,0.0,0.0,N,Y,this one is great! (Instrumentals are clear,"with the headphones (sony), this one is great!  (instrumentals are clear.  i can hear each and every instrument in the background; and the lyrics are very audible and clear.  enjoy it very much.",2015-08-26,1440555510.0
214.13.160.160,US,4888142,B00SE825QC,169522664,8PCS OBD2 Truck Adapter Cables for AUTOCOM CDP Pro Plus Diagnostic Interface,Mobile_Electronics,5,0.0,0.0,N,Y,Pigtails for obd2 - commercial truck connections.,"as described, i have yet to be able to use most of them but the one i needed does connect.",2015-08-26,1440556454.0
220.155.78.111,US,18584978,B00HZY6G5C,279445424,TOOGOO(R) Car Windscreen Mount Holder Suction Cup For TomTom One V2 V3 2nd 3rd Edition GPS,Mobile_Electronics,1,0.0,1.0,N,Y,One Star,did not work for me,2015-08-26,1440568853.0
222.78.148.250,US,42133558,B007UXNHGY,666314203,"Insten Universal Car Audio Cassette Adapter Compatible with Huawei Google Nexus 6P Samsung Galaxy S6/S7/S8 Edge Samsung Galaxy Note 4 / HTC One M7, Black",Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,perfect,2015-08-26,1440570484.0
201.211.58.131,US,15165957,B00WTOF9H4,881648165,TPS APPS Throttle Position Sensor Fits Dodge 98-04 Cummins Bell Auto,Mobile_Electronics,1,0.0,0.0,N,Y,Defective,it did not work.,2015-08-26,1440571055.0
219.239.101.172,US,132702,B010CIQU44,9866473,"BOYON Portable Outdoor Pill Speaker Loud Sound Bluetooth Speaker Wireless Rechargable Pill Speakers for Smartphone, Computer, Pad Bluetooth Device Music Listening Outside Individal Speakers for Kid, Friends, Family",Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,"it look nice, love it!",2015-08-26,1440572815.0
218.14.51.228,US,111930,B00UG5GUWG,947797884,Bem HL2022 Bluetooth Mobile Speaker for Smartphones (Certified Refurbished),Mobile_Electronics,5,0.0,0.0,N,Y,Price should be higher.,"let me start off, with the price.<br />for $10, this is such a great product, i would rather have this than a typical $50 mobile speaker. how mobile it is, and how loud it is. it's loud enough for my friends and i to just tune to some music while playing games, or whatever.<br />the thing is, distance, since this is my first blue tooth device i've had i don't know if this is normal, but if i walk out of  the room, it stops, and cracks up, or when i block it with my body from my phone.<br />honestly, it's the price, i'd rather by 5 of these then one upper end speaker. quality is great and base is heavy.<br />love every bit of it.",2015-08-26,1440576886.0
198.193.114.26,US,51698598,B00TNBGMRW,920293958,20 Speed Black Naughty Magic Massage Wand Wireless Massager with USB and Wall Charger Rechargeable,Mobile_Electronics,1,0.0,1.0,N,N,keep looking,the neck broke in 3 months.,2015-08-26,1440579020.0
196.99.35.223,US,14908944,B00AI5UOJ4,909455682,OontZ Angle Bluetooth Speaker [FIRST GENERATION] Ultra Portable Wireless with Built in Mic up to 10 Hour Playtime works with iPhone iPad tablet Samsung and smart phones - Green Grille,Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,good value,2015-08-26,1440579414.0
199.124.21.164,US,14338649,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,5,0.0,0.0,N,Y,"Bought these after loosing my keys at home, almost ...","bought these after loosing my keys at home, almost had to have the car towed and rekeyed. haven't lost my keys since i bought this. even put one in my wallet.",2015-08-26,1440579838.0
209.59.41.232,US,24243069,B00WE1YCR0,620791586,New Wayzon Mini Clip Metal USB MP3 Music Media Player With Micro TF/SD Card Slot Support 1-8GB + Earphone(Purple),Mobile_Electronics,5,0.0,0.0,N,Y,Five Stars,i love it &#60;3 though it's a bit expensive for this much small thing.,2015-08-26,1440580011.0
222.27.69.45,US,23616875,B00LAG4HN4,536367292,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,1,4.0,95.0,N,Y,"Great design, Terrible quality","i wanted to love these sunglasses. they were a perfect fit for my face and looked great. the lenses were indeed polarized and worked well for cutting sun glaze.<br /><br />however, after just 3 wears (one week from receiving them), a screw fell out leaving my glasses broken.<br /><br />obviously, at $10 i was not expecting these things to be indestructible, but to break after 3 wears is just unacceptable.",2015-08-26,1440580582.0
218.24.205.42,US,52779789,528007262,513854777,Rand McNally TND 720 LM IntelliRoute Truck GPS with Lifetime Maps (Certified Refurbished),Mobile_Electronics,2,0.0,0.0,N,Y,Sorry I wasted my money,"not user friendly. dorky touch screen. click, click, click. much prefer my garmin. sorry i wasted my money. i had planned to return it, but with a sudden move from one motorhome to the next, the packaging and receipt was accidentally tossed.",2015-08-26,1440585330.0
